Country;Region;Site;coral_cover;geometry;historical_1995_2014_ensemble;future_2021_2040_ssp119_ensemble;future_2021_2040_ssp126_ensemble;future_2021_2040_ssp245_ensemble;future_2021_2040_ssp370_ensemble;future_2021_2040_ssp585_ensemble;future_2041_2060_ssp119_ensemble;future_2041_2060_ssp126_ensemble;future_2041_2060_ssp245_ensemble;future_2041_2060_ssp370_ensemble;future_2041_2060_ssp585_ensemble;future_2081_2100_ssp119_ensemble;future_2081_2100_ssp126_ensemble;future_2081_2100_ssp245_ensemble;future_2081_2100_ssp370_ensemble;future_2081_2100_ssp585_ensemble
BONAIRE;Klein Bonaire;127;9.9;c(291.67007, 12.15339);26.98463414579853;27.42330860608417;27.582255824766587;27.576169634904158;27.547160396203264;27.636983669891475;27.576325013448713;27.847240664219104;27.96749291742586;28.05293379978956;28.23528039977889;27.47126097766972;27.938973934016687;28.58840912854312;29.280903849036452;29.924931736631617
BONAIRE;Klein Bonaire;127;22.3;c(291.67007, 12.15339);26.98463414579853;27.42330860608417;27.582255824766587;27.576169634904158;27.547160396203264;27.636983669891475;27.576325013448713;27.847240664219104;27.96749291742586;28.05293379978956;28.23528039977889;27.47126097766972;27.938973934016687;28.58840912854312;29.280903849036452;29.924931736631617
BONAIRE;Klein Bonaire;55;14.3;c(291.67291, 12.15736);26.98463414579853;27.42330860608417;27.582255824766587;27.576169634904158;27.547160396203264;27.636983669891475;27.576325013448713;27.847240664219104;27.96749291742586;28.05293379978956;28.23528039977889;27.47126097766972;27.938973934016687;28.58840912854312;29.280903849036452;29.924931736631617
BONAIRE;Klein Bonaire;55;16.1;c(291.67291, 12.15736);26.98463414579853;27.42330860608417;27.582255824766587;27.576169634904158;27.547160396203264;27.636983669891475;27.576325013448713;27.847240664219104;27.96749291742586;28.05293379978956;28.23528039977889;27.47126097766972;27.938973934016687;28.58840912854312;29.280903849036452;29.924931736631617
BONAIRE;Klein Bonaire;56;13.5;c(291.67508, 12.16127);26.98463414579853;27.42330860608417;27.582255824766587;27.576169634904158;27.547160396203264;27.636983669891475;27.576325013448713;27.847240664219104;27.96749291742586;28.05293379978956;28.23528039977889;27.47126097766972;27.938973934016687;28.58840912854312;29.280903849036452;29.924931736631617
BONAIRE;Klein Bonaire;56;19.9;c(291.67508, 12.16127);26.98463414579853;27.42330860608417;27.582255824766587;27.576169634904158;27.547160396203264;27.636983669891475;27.576325013448713;27.847240664219104;27.96749291742586;28.05293379978956;28.23528039977889;27.47126097766972;27.938973934016687;28.58840912854312;29.280903849036452;29.924931736631617
BONAIRE;Klein Bonaire;57;25.8;c(291.67829, 12.16559);26.98463414579853;27.42330860608417;27.582255824766587;27.576169634904158;27.547160396203264;27.636983669891475;27.576325013448713;27.847240664219104;27.96749291742586;28.05293379978956;28.23528039977889;27.47126097766972;27.938973934016687;28.58840912854312;29.280903849036452;29.924931736631617
BONAIRE;Klein Bonaire;57;44.4;c(291.67829, 12.16559);26.98463414579853;27.42330860608417;27.582255824766587;27.576169634904158;27.547160396203264;27.636983669891475;27.576325013448713;27.847240664219104;27.96749291742586;28.05293379978956;28.23528039977889;27.47126097766972;27.938973934016687;28.58840912854312;29.280903849036452;29.924931736631617
BONAIRE;Klein Bonaire;58;30.9;c(291.68259, 12.16704);26.98463414579853;27.42330860608417;27.582255824766587;27.576169634904158;27.547160396203264;27.636983669891475;27.576325013448713;27.847240664219104;27.96749291742586;28.05293379978956;28.23528039977889;27.47126097766972;27.938973934016687;28.58840912854312;29.280903849036452;29.924931736631617
BONAIRE;Klein Bonaire;58;41.1;c(291.68259, 12.16704);26.98463414579853;27.42330860608417;27.582255824766587;27.576169634904158;27.547160396203264;27.636983669891475;27.576325013448713;27.847240664219104;27.96749291742586;28.05293379978956;28.23528039977889;27.47126097766972;27.938973934016687;28.58840912854312;29.280903849036452;29.924931736631617
BONAIRE;Klein Bonaire;59;28.1;c(291.68656, 12.16851);26.98463414579853;27.42330860608417;27.582255824766587;27.576169634904158;27.547160396203264;27.636983669891475;27.576325013448713;27.847240664219104;27.96749291742586;28.05293379978956;28.23528039977889;27.47126097766972;27.938973934016687;28.58840912854312;29.280903849036452;29.924931736631617
BONAIRE;Klein Bonaire;59;39.5;c(291.68656, 12.16851);26.98463414579853;27.42330860608417;27.582255824766587;27.576169634904158;27.547160396203264;27.636983669891475;27.576325013448713;27.847240664219104;27.96749291742586;28.05293379978956;28.23528039977889;27.47126097766972;27.938973934016687;28.58840912854312;29.280903849036452;29.924931736631617
BONAIRE;Klein Bonaire;60;11.9;c(291.69142, 12.16897);26.98463414579853;27.42330860608417;27.582255824766587;27.576169634904158;27.547160396203264;27.636983669891475;27.576325013448713;27.847240664219104;27.96749291742586;28.05293379978956;28.23528039977889;27.47126097766972;27.938973934016687;28.58840912854312;29.280903849036452;29.924931736631617
BONAIRE;Klein Bonaire;60;14.2;c(291.69142, 12.16897);26.98463414579853;27.42330860608417;27.582255824766587;27.576169634904158;27.547160396203264;27.636983669891475;27.576325013448713;27.847240664219104;27.96749291742586;28.05293379978956;28.23528039977889;27.47126097766972;27.938973934016687;28.58840912854312;29.280903849036452;29.924931736631617
BONAIRE;Klein Bonaire;61;6.2;c(291.69667, 12.16856);26.98463414579853;27.42330860608417;27.582255824766587;27.576169634904158;27.547160396203264;27.636983669891475;27.576325013448713;27.847240664219104;27.96749291742586;28.05293379978956;28.23528039977889;27.47126097766972;27.938973934016687;28.58840912854312;29.280903849036452;29.924931736631617
BONAIRE;Klein Bonaire;61;14.1;c(291.69667, 12.16856);26.98463414579853;27.42330860608417;27.582255824766587;27.576169634904158;27.547160396203264;27.636983669891475;27.576325013448713;27.847240664219104;27.96749291742586;28.05293379978956;28.23528039977889;27.47126097766972;27.938973934016687;28.58840912854312;29.280903849036452;29.924931736631617
BONAIRE;Klein Bonaire;62;16.6;c(291.70098, 12.16675);26.98463414579853;27.42330860608417;27.582255824766587;27.576169634904158;27.547160396203264;27.636983669891475;27.576325013448713;27.847240664219104;27.96749291742586;28.05293379978956;28.23528039977889;27.47126097766972;27.938973934016687;28.58840912854312;29.280903849036452;29.924931736631617
BONAIRE;Klein Bonaire;62;25.2;c(291.70098, 12.16675);26.98463414579853;27.42330860608417;27.582255824766587;27.576169634904158;27.547160396203264;27.636983669891475;27.576325013448713;27.847240664219104;27.96749291742586;28.05293379978956;28.23528039977889;27.47126097766972;27.938973934016687;28.58840912854312;29.280903849036452;29.924931736631617
BONAIRE;Klein Bonaire;63;10.2;c(291.70458, 12.16454);26.98463414579853;27.42330860608417;27.582255824766587;27.576169634904158;27.547160396203264;27.636983669891475;27.576325013448713;27.847240664219104;27.96749291742586;28.05293379978956;28.23528039977889;27.47126097766972;27.938973934016687;28.58840912854312;29.280903849036452;29.924931736631617
BONAIRE;Klein Bonaire;63;11.2;c(291.70458, 12.16454);26.98463414579853;27.42330860608417;27.582255824766587;27.576169634904158;27.547160396203264;27.636983669891475;27.576325013448713;27.847240664219104;27.96749291742586;28.05293379978956;28.23528039977889;27.47126097766972;27.938973934016687;28.58840912854312;29.280903849036452;29.924931736631617
BONAIRE;Klein Bonaire;64;9.6;c(291.70779, 12.1597);26.98463414579853;27.42330860608417;27.582255824766587;27.576169634904158;27.547160396203264;27.636983669891475;27.576325013448713;27.847240664219104;27.96749291742586;28.05293379978956;28.23528039977889;27.47126097766972;27.938973934016687;28.58840912854312;29.280903849036452;29.924931736631617
BONAIRE;Klein Bonaire;64;17.4;c(291.70779, 12.1597);26.98463414579853;27.42330860608417;27.582255824766587;27.576169634904158;27.547160396203264;27.636983669891475;27.576325013448713;27.847240664219104;27.96749291742586;28.05293379978956;28.23528039977889;27.47126097766972;27.938973934016687;28.58840912854312;29.280903849036452;29.924931736631617
BONAIRE;Klein Bonaire;65;18.7;c(291.70771, 12.15495);26.98463414579853;27.42330860608417;27.582255824766587;27.576169634904158;27.547160396203264;27.636983669891475;27.576325013448713;27.847240664219104;27.96749291742586;28.05293379978956;28.23528039977889;27.47126097766972;27.938973934016687;28.58840912854312;29.280903849036452;29.924931736631617
BONAIRE;Klein Bonaire;65;38.3;c(291.70771, 12.15495);26.98463414579853;27.42330860608417;27.582255824766587;27.576169634904158;27.547160396203264;27.636983669891475;27.576325013448713;27.847240664219104;27.96749291742586;28.05293379978956;28.23528039977889;27.47126097766972;27.938973934016687;28.58840912854312;29.280903849036452;29.924931736631617
BONAIRE;North;100;22.1;c(291.62255, 12.2196);26.976513155692537;27.42330860608417;27.573681776511044;27.569904479617044;27.5385161093223;27.62970696369146;27.576325013448713;27.836550234904315;27.960306628246013;28.043805927248982;28.226590322866222;27.47126097766972;27.928248440976958;28.579344986802706;29.272095299043144;29.915387811690497
BONAIRE;North;100;27;c(291.62255, 12.2196);26.976513155692537;27.42330860608417;27.573681776511044;27.569904479617044;27.5385161093223;27.62970696369146;27.576325013448713;27.836550234904315;27.960306628246013;28.043805927248982;28.226590322866222;27.47126097766972;27.928248440976958;28.579344986802706;29.272095299043144;29.915387811690497
BONAIRE;North;101;12.8;c(291.62793, 12.21952);26.98463414579853;27.42330860608417;27.582255824766587;27.576169634904158;27.547160396203264;27.636983669891475;27.576325013448713;27.847240664219104;27.96749291742586;28.05293379978956;28.23528039977889;27.47126097766972;27.938973934016687;28.58840912854312;29.280903849036452;29.924931736631617
BONAIRE;North;101;27;c(291.62793, 12.21952);26.98463414579853;27.42330860608417;27.582255824766587;27.576169634904158;27.547160396203264;27.636983669891475;27.576325013448713;27.847240664219104;27.96749291742586;28.05293379978956;28.23528039977889;27.47126097766972;27.938973934016687;28.58840912854312;29.280903849036452;29.924931736631617
BONAIRE;North;102;18.5;c(291.63334, 12.21969);26.98463414579853;27.42330860608417;27.582255824766587;27.576169634904158;27.547160396203264;27.636983669891475;27.576325013448713;27.847240664219104;27.96749291742586;28.05293379978956;28.23528039977889;27.47126097766972;27.938973934016687;28.58840912854312;29.280903849036452;29.924931736631617
BONAIRE;North;102;27.6;c(291.63334, 12.21969);26.98463414579853;27.42330860608417;27.582255824766587;27.576169634904158;27.547160396203264;27.636983669891475;27.576325013448713;27.847240664219104;27.96749291742586;28.05293379978956;28.23528039977889;27.47126097766972;27.938973934016687;28.58840912854312;29.280903849036452;29.924931736631617
BONAIRE;North;103;38.9;c(291.63717, 12.21945);26.98463414579853;27.42330860608417;27.582255824766587;27.576169634904158;27.547160396203264;27.636983669891475;27.576325013448713;27.847240664219104;27.96749291742586;28.05293379978956;28.23528039977889;27.47126097766972;27.938973934016687;28.58840912854312;29.280903849036452;29.924931736631617
BONAIRE;North;103;45.1;c(291.63717, 12.21945);26.98463414579853;27.42330860608417;27.582255824766587;27.576169634904158;27.547160396203264;27.636983669891475;27.576325013448713;27.847240664219104;27.96749291742586;28.05293379978956;28.23528039977889;27.47126097766972;27.938973934016687;28.58840912854312;29.280903849036452;29.924931736631617
BONAIRE;North;104;13.4;c(291.64202, 12.21929);26.98463414579853;27.42330860608417;27.582255824766587;27.576169634904158;27.547160396203264;27.636983669891475;27.576325013448713;27.847240664219104;27.96749291742586;28.05293379978956;28.23528039977889;27.47126097766972;27.938973934016687;28.58840912854312;29.280903849036452;29.924931736631617
BONAIRE;North;104;33.5;c(291.64202, 12.21929);26.98463414579853;27.42330860608417;27.582255824766587;27.576169634904158;27.547160396203264;27.636983669891475;27.576325013448713;27.847240664219104;27.96749291742586;28.05293379978956;28.23528039977889;27.47126097766972;27.938973934016687;28.58840912854312;29.280903849036452;29.924931736631617
BONAIRE;North;105;27.6;c(291.65032, 12.21755);26.98463414579853;27.42330860608417;27.582255824766587;27.576169634904158;27.547160396203264;27.636983669891475;27.576325013448713;27.847240664219104;27.96749291742586;28.05293379978956;28.23528039977889;27.47126097766972;27.938973934016687;28.58840912854312;29.280903849036452;29.924931736631617
BONAIRE;North;105;62.9;c(291.65032, 12.21755);26.98463414579853;27.42330860608417;27.582255824766587;27.576169634904158;27.547160396203264;27.636983669891475;27.576325013448713;27.847240664219104;27.96749291742586;28.05293379978956;28.23528039977889;27.47126097766972;27.938973934016687;28.58840912854312;29.280903849036452;29.924931736631617
BONAIRE;North;93;21.2;c(291.58809, 12.22753);26.976513155692537;27.42330860608417;27.573681776511044;27.569904479617044;27.5385161093223;27.62970696369146;27.576325013448713;27.836550234904315;27.960306628246013;28.043805927248982;28.226590322866222;27.47126097766972;27.928248440976958;28.579344986802706;29.272095299043144;29.915387811690497
BONAIRE;North;93;33.1;c(291.58809, 12.22753);26.976513155692537;27.42330860608417;27.573681776511044;27.569904479617044;27.5385161093223;27.62970696369146;27.576325013448713;27.836550234904315;27.960306628246013;28.043805927248982;28.226590322866222;27.47126097766972;27.928248440976958;28.579344986802706;29.272095299043144;29.915387811690497
BONAIRE;North;94;34;c(291.59185, 12.22386);26.976513155692537;27.42330860608417;27.573681776511044;27.569904479617044;27.5385161093223;27.62970696369146;27.576325013448713;27.836550234904315;27.960306628246013;28.043805927248982;28.226590322866222;27.47126097766972;27.928248440976958;28.579344986802706;29.272095299043144;29.915387811690497
BONAIRE;North;94;41.7;c(291.59185, 12.22386);26.976513155692537;27.42330860608417;27.573681776511044;27.569904479617044;27.5385161093223;27.62970696369146;27.576325013448713;27.836550234904315;27.960306628246013;28.043805927248982;28.226590322866222;27.47126097766972;27.928248440976958;28.579344986802706;29.272095299043144;29.915387811690497
BONAIRE;North;95;25.1;c(291.59595, 12.22197);26.976513155692537;27.42330860608417;27.573681776511044;27.569904479617044;27.5385161093223;27.62970696369146;27.576325013448713;27.836550234904315;27.960306628246013;28.043805927248982;28.226590322866222;27.47126097766972;27.928248440976958;28.579344986802706;29.272095299043144;29.915387811690497
BONAIRE;North;95;37.2;c(291.59595, 12.22197);26.976513155692537;27.42330860608417;27.573681776511044;27.569904479617044;27.5385161093223;27.62970696369146;27.576325013448713;27.836550234904315;27.960306628246013;28.043805927248982;28.226590322866222;27.47126097766972;27.928248440976958;28.579344986802706;29.272095299043144;29.915387811690497
BONAIRE;North;96;8.3;c(291.59999, 12.22125);26.976513155692537;27.42330860608417;27.573681776511044;27.569904479617044;27.5385161093223;27.62970696369146;27.576325013448713;27.836550234904315;27.960306628246013;28.043805927248982;28.226590322866222;27.47126097766972;27.928248440976958;28.579344986802706;29.272095299043144;29.915387811690497
BONAIRE;North;96;39.5;c(291.59999, 12.22125);26.976513155692537;27.42330860608417;27.573681776511044;27.569904479617044;27.5385161093223;27.62970696369146;27.576325013448713;27.836550234904315;27.960306628246013;28.043805927248982;28.226590322866222;27.47126097766972;27.928248440976958;28.579344986802706;29.272095299043144;29.915387811690497
BONAIRE;North;97;36.7;c(291.605, 12.21968);26.976513155692537;27.42330860608417;27.573681776511044;27.569904479617044;27.5385161093223;27.62970696369146;27.576325013448713;27.836550234904315;27.960306628246013;28.043805927248982;28.226590322866222;27.47126097766972;27.928248440976958;28.579344986802706;29.272095299043144;29.915387811690497
BONAIRE;North;97;47.9;c(291.605, 12.21968);26.976513155692537;27.42330860608417;27.573681776511044;27.569904479617044;27.5385161093223;27.62970696369146;27.576325013448713;27.836550234904315;27.960306628246013;28.043805927248982;28.226590322866222;27.47126097766972;27.928248440976958;28.579344986802706;29.272095299043144;29.915387811690497
BONAIRE;North;98;23.2;c(291.60962, 12.21984);26.976513155692537;27.42330860608417;27.573681776511044;27.569904479617044;27.5385161093223;27.62970696369146;27.576325013448713;27.836550234904315;27.960306628246013;28.043805927248982;28.226590322866222;27.47126097766972;27.928248440976958;28.579344986802706;29.272095299043144;29.915387811690497
BONAIRE;North;98;28.8;c(291.60962, 12.21984);26.976513155692537;27.42330860608417;27.573681776511044;27.569904479617044;27.5385161093223;27.62970696369146;27.576325013448713;27.836550234904315;27.960306628246013;28.043805927248982;28.226590322866222;27.47126097766972;27.928248440976958;28.579344986802706;29.272095299043144;29.915387811690497
BONAIRE;North;99;0.9;c(291.61701, 12.21872);26.976513155692537;27.42330860608417;27.573681776511044;27.569904479617044;27.5385161093223;27.62970696369146;27.576325013448713;27.836550234904315;27.960306628246013;28.043805927248982;28.226590322866222;27.47126097766972;27.928248440976958;28.579344986802706;29.272095299043144;29.915387811690497
BONAIRE;North;99;26.4;c(291.61701, 12.21872);26.976513155692537;27.42330860608417;27.573681776511044;27.569904479617044;27.5385161093223;27.62970696369146;27.576325013448713;27.836550234904315;27.960306628246013;28.043805927248982;28.226590322866222;27.47126097766972;27.928248440976958;28.579344986802706;29.272095299043144;29.915387811690497
BONAIRE;North_Exposed;71;8.3;c(291.60719, 12.30951);26.995197445286106;27.42330860608417;27.589006394329665;27.589488650049496;27.558685432143605;27.646094826615055;27.576325013448713;27.852029135705465;27.979258289108394;28.064385687521334;28.24429106356663;27.47126097766972;27.944134464718136;28.60014960495571;29.291595679217842;29.93368705950658
BONAIRE;North_Exposed;71;8.6;c(291.60719, 12.30951);26.995197445286106;27.42330860608417;27.589006394329665;27.589488650049496;27.558685432143605;27.646094826615055;27.576325013448713;27.852029135705465;27.979258289108394;28.064385687521334;28.24429106356663;27.47126097766972;27.944134464718136;28.60014960495571;29.291595679217842;29.93368705950658
BONAIRE;North_Exposed;72;2;c(291.60332, 12.30724);26.995197445286106;27.42330860608417;27.589006394329665;27.589488650049496;27.558685432143605;27.646094826615055;27.576325013448713;27.852029135705465;27.979258289108394;28.064385687521334;28.24429106356663;27.47126097766972;27.944134464718136;28.60014960495571;29.291595679217842;29.93368705950658
BONAIRE;North_Exposed;72;12.7;c(291.60332, 12.30724);26.995197445286106;27.42330860608417;27.589006394329665;27.589488650049496;27.558685432143605;27.646094826615055;27.576325013448713;27.852029135705465;27.979258289108394;28.064385687521334;28.24429106356663;27.47126097766972;27.944134464718136;28.60014960495571;29.291595679217842;29.93368705950658
BONAIRE;North_Exposed;73;12.3;c(291.59981, 12.3035);26.995197445286106;27.42330860608417;27.589006394329665;27.589488650049496;27.558685432143605;27.646094826615055;27.576325013448713;27.852029135705465;27.979258289108394;28.064385687521334;28.24429106356663;27.47126097766972;27.944134464718136;28.60014960495571;29.291595679217842;29.93368705950658
BONAIRE;North_Exposed;73;23.4;c(291.59981, 12.3035);26.995197445286106;27.42330860608417;27.589006394329665;27.589488650049496;27.558685432143605;27.646094826615055;27.576325013448713;27.852029135705465;27.979258289108394;28.064385687521334;28.24429106356663;27.47126097766972;27.944134464718136;28.60014960495571;29.291595679217842;29.93368705950658
BONAIRE;North_Exposed;74;6.5;c(291.5967, 12.30095);26.995197445286106;27.42330860608417;27.589006394329665;27.589488650049496;27.558685432143605;27.646094826615055;27.576325013448713;27.852029135705465;27.979258289108394;28.064385687521334;28.24429106356663;27.47126097766972;27.944134464718136;28.60014960495571;29.291595679217842;29.93368705950658
BONAIRE;North_Exposed;74;9.2;c(291.5967, 12.30095);26.995197445286106;27.42330860608417;27.589006394329665;27.589488650049496;27.558685432143605;27.646094826615055;27.576325013448713;27.852029135705465;27.979258289108394;28.064385687521334;28.24429106356663;27.47126097766972;27.944134464718136;28.60014960495571;29.291595679217842;29.93368705950658
BONAIRE;North_Exposed;75;10.8;c(291.59283, 12.29784);26.995197445286106;27.42330860608417;27.589006394329665;27.589488650049496;27.558685432143605;27.646094826615055;27.576325013448713;27.852029135705465;27.979258289108394;28.064385687521334;28.24429106356663;27.47126097766972;27.944134464718136;28.60014960495571;29.291595679217842;29.93368705950658
BONAIRE;North_Exposed;75;14.5;c(291.59283, 12.29784);26.995197445286106;27.42330860608417;27.589006394329665;27.589488650049496;27.558685432143605;27.646094826615055;27.576325013448713;27.852029135705465;27.979258289108394;28.064385687521334;28.24429106356663;27.47126097766972;27.944134464718136;28.60014960495571;29.291595679217842;29.93368705950658
BONAIRE;North_Exposed;76;9.2;c(291.58998, 12.29507);26.995197445286106;27.42330860608417;27.589006394329665;27.589488650049496;27.558685432143605;27.646094826615055;27.576325013448713;27.852029135705465;27.979258289108394;28.064385687521334;28.24429106356663;27.47126097766972;27.944134464718136;28.60014960495571;29.291595679217842;29.93368705950658
BONAIRE;North_Exposed;76;16;c(291.58998, 12.29507);26.995197445286106;27.42330860608417;27.589006394329665;27.589488650049496;27.558685432143605;27.646094826615055;27.576325013448713;27.852029135705465;27.979258289108394;28.064385687521334;28.24429106356663;27.47126097766972;27.944134464718136;28.60014960495571;29.291595679217842;29.93368705950658
BONAIRE;North_Exposed;77;2.5;c(291.58747, 12.29148);26.995197445286106;27.42330860608417;27.589006394329665;27.589488650049496;27.558685432143605;27.646094826615055;27.576325013448713;27.852029135705465;27.979258289108394;28.064385687521334;28.24429106356663;27.47126097766972;27.944134464718136;28.60014960495571;29.291595679217842;29.93368705950658
BONAIRE;North_Exposed;77;7.5;c(291.58747, 12.29148);26.995197445286106;27.42330860608417;27.589006394329665;27.589488650049496;27.558685432143605;27.646094826615055;27.576325013448713;27.852029135705465;27.979258289108394;28.064385687521334;28.24429106356663;27.47126097766972;27.944134464718136;28.60014960495571;29.291595679217842;29.93368705950658
BONAIRE;North_Exposed;78;0.6;c(291.58574, 12.28748);26.995197445286106;27.42330860608417;27.589006394329665;27.589488650049496;27.558685432143605;27.646094826615055;27.576325013448713;27.852029135705465;27.979258289108394;28.064385687521334;28.24429106356663;27.47126097766972;27.944134464718136;28.60014960495571;29.291595679217842;29.93368705950658
BONAIRE;North_Exposed;78;6.5;c(291.58574, 12.28748);26.995197445286106;27.42330860608417;27.589006394329665;27.589488650049496;27.558685432143605;27.646094826615055;27.576325013448713;27.852029135705465;27.979258289108394;28.064385687521334;28.24429106356663;27.47126097766972;27.944134464718136;28.60014960495571;29.291595679217842;29.93368705950658
BONAIRE;North_Exposed;79;8.5;c(291.58473, 12.28326);26.995197445286106;27.42330860608417;27.589006394329665;27.589488650049496;27.558685432143605;27.646094826615055;27.576325013448713;27.852029135705465;27.979258289108394;28.064385687521334;28.24429106356663;27.47126097766972;27.944134464718136;28.60014960495571;29.291595679217842;29.93368705950658
BONAIRE;North_Exposed;79;10.3;c(291.58473, 12.28326);26.995197445286106;27.42330860608417;27.589006394329665;27.589488650049496;27.558685432143605;27.646094826615055;27.576325013448713;27.852029135705465;27.979258289108394;28.064385687521334;28.24429106356663;27.47126097766972;27.944134464718136;28.60014960495571;29.291595679217842;29.93368705950658
BONAIRE;North_Exposed;80;4.8;c(291.58428, 12.27858);26.995197445286106;27.42330860608417;27.589006394329665;27.589488650049496;27.558685432143605;27.646094826615055;27.576325013448713;27.852029135705465;27.979258289108394;28.064385687521334;28.24429106356663;27.47126097766972;27.944134464718136;28.60014960495571;29.291595679217842;29.93368705950658
BONAIRE;North_Exposed;80;33.5;c(291.58428, 12.27858);26.995197445286106;27.42330860608417;27.589006394329665;27.589488650049496;27.558685432143605;27.646094826615055;27.576325013448713;27.852029135705465;27.979258289108394;28.064385687521334;28.24429106356663;27.47126097766972;27.944134464718136;28.60014960495571;29.291595679217842;29.93368705950658
BONAIRE;North_Exposed;81;6.7;c(291.58393, 12.27467);26.995197445286106;27.42330860608417;27.589006394329665;27.589488650049496;27.558685432143605;27.646094826615055;27.576325013448713;27.852029135705465;27.979258289108394;28.064385687521334;28.24429106356663;27.47126097766972;27.944134464718136;28.60014960495571;29.291595679217842;29.93368705950658
BONAIRE;North_Exposed;81;21.2;c(291.58393, 12.27467);26.995197445286106;27.42330860608417;27.589006394329665;27.589488650049496;27.558685432143605;27.646094826615055;27.576325013448713;27.852029135705465;27.979258289108394;28.064385687521334;28.24429106356663;27.47126097766972;27.944134464718136;28.60014960495571;29.291595679217842;29.93368705950658
BONAIRE;North_Exposed;82;22.9;c(291.58471, 12.2702);26.995197445286106;27.42330860608417;27.589006394329665;27.589488650049496;27.558685432143605;27.646094826615055;27.576325013448713;27.852029135705465;27.979258289108394;28.064385687521334;28.24429106356663;27.47126097766972;27.944134464718136;28.60014960495571;29.291595679217842;29.93368705950658
BONAIRE;North_Exposed;82;27.7;c(291.58471, 12.2702);26.995197445286106;27.42330860608417;27.589006394329665;27.589488650049496;27.558685432143605;27.646094826615055;27.576325013448713;27.852029135705465;27.979258289108394;28.064385687521334;28.24429106356663;27.47126097766972;27.944134464718136;28.60014960495571;29.291595679217842;29.93368705950658
BONAIRE;North_Exposed;83;9.7;c(291.58494, 12.26613);26.995197445286106;27.42330860608417;27.589006394329665;27.589488650049496;27.558685432143605;27.646094826615055;27.576325013448713;27.852029135705465;27.979258289108394;28.064385687521334;28.24429106356663;27.47126097766972;27.944134464718136;28.60014960495571;29.291595679217842;29.93368705950658
BONAIRE;North_Exposed;83;18.1;c(291.58494, 12.26613);26.995197445286106;27.42330860608417;27.589006394329665;27.589488650049496;27.558685432143605;27.646094826615055;27.576325013448713;27.852029135705465;27.979258289108394;28.064385687521334;28.24429106356663;27.47126097766972;27.944134464718136;28.60014960495571;29.291595679217842;29.93368705950658
BONAIRE;North_Exposed;84;3.6;c(291.58164, 12.26299);26.995197445286106;27.42330860608417;27.589006394329665;27.589488650049496;27.558685432143605;27.646094826615055;27.576325013448713;27.852029135705465;27.979258289108394;28.064385687521334;28.24429106356663;27.47126097766972;27.944134464718136;28.60014960495571;29.291595679217842;29.93368705950658
BONAIRE;North_Exposed;84;18.5;c(291.58164, 12.26299);26.995197445286106;27.42330860608417;27.589006394329665;27.589488650049496;27.558685432143605;27.646094826615055;27.576325013448713;27.852029135705465;27.979258289108394;28.064385687521334;28.24429106356663;27.47126097766972;27.944134464718136;28.60014960495571;29.291595679217842;29.93368705950658
BONAIRE;North_Exposed;85;7.9;c(291.57912, 12.26012);26.995197445286106;27.42330860608417;27.589006394329665;27.589488650049496;27.558685432143605;27.646094826615055;27.576325013448713;27.852029135705465;27.979258289108394;28.064385687521334;28.24429106356663;27.47126097766972;27.944134464718136;28.60014960495571;29.291595679217842;29.93368705950658
BONAIRE;North_Exposed;85;28.9;c(291.57912, 12.26012);26.995197445286106;27.42330860608417;27.589006394329665;27.589488650049496;27.558685432143605;27.646094826615055;27.576325013448713;27.852029135705465;27.979258289108394;28.064385687521334;28.24429106356663;27.47126097766972;27.944134464718136;28.60014960495571;29.291595679217842;29.93368705950658
BONAIRE;North_Exposed;86;24.5;c(291.57943, 12.25626);26.995197445286106;27.42330860608417;27.589006394329665;27.589488650049496;27.558685432143605;27.646094826615055;27.576325013448713;27.852029135705465;27.979258289108394;28.064385687521334;28.24429106356663;27.47126097766972;27.944134464718136;28.60014960495571;29.291595679217842;29.93368705950658
BONAIRE;North_Exposed;86;44.4;c(291.57943, 12.25626);26.995197445286106;27.42330860608417;27.589006394329665;27.589488650049496;27.558685432143605;27.646094826615055;27.576325013448713;27.852029135705465;27.979258289108394;28.064385687521334;28.24429106356663;27.47126097766972;27.944134464718136;28.60014960495571;29.291595679217842;29.93368705950658
BONAIRE;North_Exposed;87;17.4;c(291.58049, 12.25197);26.995197445286106;27.42330860608417;27.589006394329665;27.589488650049496;27.558685432143605;27.646094826615055;27.576325013448713;27.852029135705465;27.979258289108394;28.064385687521334;28.24429106356663;27.47126097766972;27.944134464718136;28.60014960495571;29.291595679217842;29.93368705950658
BONAIRE;North_Exposed;87;40.6;c(291.58049, 12.25197);26.995197445286106;27.42330860608417;27.589006394329665;27.589488650049496;27.558685432143605;27.646094826615055;27.576325013448713;27.852029135705465;27.979258289108394;28.064385687521334;28.24429106356663;27.47126097766972;27.944134464718136;28.60014960495571;29.291595679217842;29.93368705950658
BONAIRE;North_Exposed;88;35.2;c(291.58383, 12.24817);26.976513155692537;27.42330860608417;27.573681776511044;27.569904479617044;27.5385161093223;27.62970696369146;27.576325013448713;27.836550234904315;27.960306628246013;28.043805927248982;28.226590322866222;27.47126097766972;27.928248440976958;28.579344986802706;29.272095299043144;29.915387811690497
