Country;Region;Site;coral_cover;geometry;historical_1995_2014_ensemble;ssp119_2021_2040_ensemble;ssp126_2021_2040_ensemble;ssp245_2021_2040_ensemble;ssp370_2021_2040_ensemble;ssp585_2021_2040_ensemble;ssp119_2041_2060_ensemble;ssp126_2041_2060_ensemble;ssp245_2041_2060_ensemble;ssp370_2041_2060_ensemble;ssp585_2041_2060_ensemble;ssp119_2081_2100_ensemble;ssp126_2081_2100_ensemble;ssp245_2081_2100_ensemble;ssp370_2081_2100_ensemble;ssp585_2081_2100_ensemble
BONAIRE;Central;26;0.6;c(291.71908, 12.13355);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;26;29.1;c(291.71908, 12.13355);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;27;7.9;c(291.72522, 12.13686);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;27;16.6;c(291.72522, 12.13686);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;28;18.3;c(291.72471, 12.14094);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;28;23.5;c(291.72471, 12.14094);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;29;9.1;c(291.72392, 12.14547);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;29;12;c(291.72392, 12.14547);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;30;0;c(291.72245, 12.15139);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;30;2.1;c(291.72245, 12.15139);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;31;0;c(291.7214, 12.15454);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;31;12.2;c(291.7214, 12.15454);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;32;0.5;c(291.71954, 12.15845);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;32;15;c(291.71954, 12.15845);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;33;1.3;c(291.7167, 12.16195);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;33;25.8;c(291.7167, 12.16195);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;34;0.5;c(291.71328, 12.16468);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;34;1.9;c(291.71328, 12.16468);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;35;10.3;c(291.71319, 12.16924);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;35;30.3;c(291.71319, 12.16924);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;36;14.3;c(291.7111, 12.17318);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;36;25.9;c(291.7111, 12.17318);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;37;5.6;c(291.70795, 12.17725);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;37;39.8;c(291.70795, 12.17725);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;38;6.5;c(291.7066, 12.18108);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;38;33.2;c(291.7066, 12.18108);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;39;15.2;c(291.70454, 12.18467);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;39;20.9;c(291.70454, 12.18467);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;40;12.4;c(291.70177, 12.18893);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;40;34.5;c(291.70177, 12.18893);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;41;14.6;c(291.69992, 12.19229);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;41;15.5;c(291.69992, 12.19229);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;42;14.9;c(291.69759, 12.19598);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;42;19.2;c(291.69759, 12.19598);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;43;5.9;c(291.69373, 12.19824);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;43;25.3;c(291.69373, 12.19824);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;44;2.3;c(291.69001, 12.20042);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;44;23.6;c(291.69001, 12.20042);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;45;5.3;c(291.68654, 12.2038);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;45;8.5;c(291.68654, 12.2038);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;46;4.9;c(291.68309, 12.2063);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;46;17.7;c(291.68309, 12.2063);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;47;12.4;c(291.67932, 12.20886);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;47;13.2;c(291.67932, 12.20886);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;48;30.9;c(291.6758, 12.21061);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;48;32.6;c(291.6758, 12.21061);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;49;2.4;c(291.67155, 12.21133);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;49;20.8;c(291.67155, 12.21133);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;50;23.1;c(291.66723, 12.2129);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;50;37.3;c(291.66723, 12.2129);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;51;5.6;c(291.66265, 12.21449);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;51;30.5;c(291.66265, 12.21449);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;52;15.2;c(291.65858, 12.2152);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;52;36.2;c(291.65858, 12.2152);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;53;23.1;c(291.65491, 12.21759);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Central;53;40;c(291.65491, 12.21759);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Klein Bonaire;118;0.8;c(291.7054, 12.15105);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Klein Bonaire;118;2.8;c(291.7054, 12.15105);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Klein Bonaire;119;18.8;c(291.70386, 12.14924);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Klein Bonaire;119;35.3;c(291.70386, 12.14924);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Klein Bonaire;120;23.5;c(291.70222, 12.14782);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Klein Bonaire;120;42.8;c(291.70222, 12.14782);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Klein Bonaire;121;11.5;c(291.69811, 12.14557);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Klein Bonaire;121;25.2;c(291.69811, 12.14557);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Klein Bonaire;122;8;c(291.69357, 12.14501);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Klein Bonaire;122;29.8;c(291.69357, 12.14501);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Klein Bonaire;123;0.9;c(291.68557, 12.1488);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Klein Bonaire;123;13.2;c(291.68557, 12.1488);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Klein Bonaire;124;11.8;c(291.68074, 12.14951);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Klein Bonaire;124;40.1;c(291.68074, 12.14951);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Klein Bonaire;125;14.2;c(291.67698, 12.14982);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Klein Bonaire;125;25;c(291.67698, 12.14982);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Klein Bonaire;126;15.3;c(291.67122, 12.14827);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Klein Bonaire;126;35.8;c(291.67122, 12.14827);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Klein Bonaire;127;9.9;c(291.67007, 12.15339);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Klein Bonaire;127;22.3;c(291.67007, 12.15339);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Klein Bonaire;55;14.3;c(291.67291, 12.15736);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Klein Bonaire;55;16.1;c(291.67291, 12.15736);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Klein Bonaire;56;13.5;c(291.67508, 12.16127);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Klein Bonaire;56;19.9;c(291.67508, 12.16127);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Klein Bonaire;57;25.8;c(291.67829, 12.16559);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Klein Bonaire;57;44.4;c(291.67829, 12.16559);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Klein Bonaire;58;30.9;c(291.68259, 12.16704);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Klein Bonaire;58;41.1;c(291.68259, 12.16704);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
BONAIRE;Klein Bonaire;59;28.1;c(291.68656, 12.16851);8.030259595314662;8.01106392890215;7.981381531556448;7.977881282567978;7.972519073883692;7.973108685016632;8.004417723417282;7.957949403921763;7.934046109517415;7.913344025611877;7.901576040188472;8.028930569688479;7.960558605194092;7.874424393971761;7.779385258754094;7.6978281815846765
